0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
6740,6669,6529,6332,6091,5818,5519,5187,4824,4463,4080,3687,3313,2938,2592,2286,1996,1728,1489,1270,1061,861,717,613,514,419,326,279,240,205,172,142,116,93,72,53,38,25,16,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6673,6531,6331,6087,5800,5479,5120,4726,4332,3960,3591,3224,2853,2500,2158,1848,1579,1339,1124,918,734,571,428,305,218,167,128,98,73,55,40,31,24,17,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6676,6538,6340,6088,5777,5422,5040,4647,4280,3921,3576,3253,2950,2649,2363,2113,1891,1688,1496,1310,1135,962,796,651,545,450,361,278,203,137,83,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6664,6512,6290,6000,5664,5305,4910,4477,4017,3529,3035,2567,2125,1721,1362,1030,749,504,329,191,81,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6675,6524,6297,6001,5644,5256,4854,4441,4064,3723,3430,3186,2954,2736,2524,2328,2167,2032,1901,1776,1665,1560,1461,1365,1274,1185,1099,1018,939,864,793,725,659,598,540,486,438,396,357,321,286,253,223,195,168,143,117,94,74,55,37,21,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6673,6526,6312,6053,5751,5436,5126,4819,4502,4193,3873,3553,3234,2928,2657,2419,2200,1993,1795,1622,1457,1297,1149,1008,880,755,639,530,429,334,249,179,120,75,44,25,14,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6673,6518,6293,6023,5715,5392,5061,4747,4437,4155,3884,3611,3345,3091,2841,2624,2421,2227,2039,1854,1677,1512,1346,1176,1016,853,693,534,387,283,210,151,112,79,50,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6674,6533,6328,6061,5749,5417,5068,4691,4284,3866,3445,3029,2609,2184,1785,1476,1209,949,718,503,321,213,159,120,88,60,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6671,6514,6297,6024,5732,5429,5121,4787,4456,4124,3831,3557,3288,3030,2798,2571,2359,2166,1983,1809,1638,1472,1328,1191,1064,947,836,735,657,584,522,468,416,367,315,264,216,182,157,137,119,103,88,75,62,51,40,31,24,17,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6674,6526,6298,6002,5642,5236,4809,4331,3831,3320,2790,2304,1863,1455,1088,784,537,334,176,90,49,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6674,6522,6292,5979,5615,5202,4764,4311,3835,3387,2956,2560,2187,1900,1642,1409,1198,1011,839,684,557,456,372,302,247,203,170,143,119,98,79,63,51,40,31,24,17,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6672,6522,6321,6077,5792,5466,5092,4703,4316,3955,3585,3233,2885,2539,2193,1906,1639,1397,1198,1058,940,834,734,642,559,486,427,375,330,286,247,208,174,144,116,92,70,52,37,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6675,6544,6363,6131,5850,5545,5212,4891,4572,4248,3935,3611,3285,2957,2622,2282,1967,1651,1348,1053,795,661,552,458,371,305,266,239,216,195,174,155,136,119,103,88,75,62,51,40,32,24,17,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6668,6526,6331,6100,5831,5524,5169,4800,4406,4011,3649,3299,2969,2676,2407,2156,1912,1670,1483,1315,1165,1044,956,879,805,734,665,608,556,509,464,418,377,338,303,270,241,213,187,164,144,123,103,85,71,56,42,30,20,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6673,6521,6291,5994,5660,5288,4870,4410,3919,3400,2896,2419,1959,1561,1232,952,736,565,436,343,280,232,191,159,130,105,83,63,46,33,20,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6676,6541,6349,6106,5817,5478,5088,4662,4244,3827,3447,3064,2739,2463,2196,1978,1804,1639,1482,1325,1169,1011,854,740,633,531,435,365,299,241,187,156,128,103,82,61,44,29,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6677,6531,6321,6063,5776,5448,5088,4703,4310,3912,3525,3159,2789,2414,2067,1761,1475,1208,971,766,612,502,404,314,234,162,100,46,25,13,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6668,6517,6293,6026,5713,5372,4987,4581,4153,3713,3273,2871,2573,2297,2024,1762,1505,1309,1138,984,844,713,593,477,364,325,292,261,232,204,178,154,132,111,92,75,60,46,34,24,16,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6669,6521,6307,6039,5726,5364,4966,4528,4115,3742,3357,2988,2631,2288,1945,1656,1397,1180,996,841,731,639,560,489,428,376,333,297,267,240,216,195,174,155,136,119,103,88,75,62,51,40,31,24,17,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6673,6515,6280,5970,5630,5267,4880,4468,4043,3597,3129,2664,2208,1781,1374,1031,747,531,403,306,228,168,119,81,52,29,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
