0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,0,0,0,10,48,138,277,452,689,947,1233,1563,1925,2301,2707,3138,3619,4122,4645,5148,5649,6149,6652,7109,7619,8123,8626,9157,9697,10223,10759,11280,11788,12263,12750,13221,13649,14040,14407,14754,15105,15431,15742,16011,16254,16508,16722,16924,17129,17309,17488,17641,17804,17947,18083,18211,18330,18425,18501,18567,18626,18673,18723,18766,18808,18844
0,0,0,0,10,42,119,250,414,655,944,1272,1641,2033,2455,2941,3430,3964,4516,5056,5628,6244,6836,7428,8035,8647,9280,9923,10566,11212,11835,12412,12953,13497,14003,14470,14895,15306,15692,16039,16340,16629,16861,17041,17212,17360,17491,17611,17714,17812,17919,18012,18096,18182,18257,18334,18410,18473,18545,18610,18674,18744,18796,18845,18893,18920,18952
0,0,0,0,10,37,109,244,416,634,900,1236,1634,2057,2515,3025,3603,4178,4790,5433,6105,6731,7404,7995,8588,9171,9762,10318,10825,11301,11742,12187,12585,12959,13298,13645,13986,14316,14643,14982,15317,15624,15939,16229,16532,16790,17022,17219,17403,17563,17706,17851,17982,18104,18216,18308,18402,18496,18575,18655,18731,18796,18833,18876,18911,18943,18960
0,0,0,0,10,50,140,294,496,754,1076,1461,1902,2414,2976,3588,4262,4933,5655,6396,7100,7833,8578,9299,9994,10683,11389,12058,12727,13337,13935,14480,14981,15474,15926,16336,16701,16986,17267,17529,17731,17908,18034,18144,18235,18318,18390,18453,18506,18567,18619,18665,18709,18744,18775,18818,18855,18887,18916,18938,18954,18970,18984,18989,18993,18994,18994
0,0,0,0,10,41,118,248,414,637,907,1241,1613,2041,2477,2933,3432,3918,4461,5016,5637,6233,6831,7393,7956,8495,9054,9620,10234,10801,11376,11924,12421,12961,13442,13911,14351,14781,15198,15600,15970,16297,16603,16875,17101,17299,17476,17630,17771,17920,18052,18165,18281,18382,18469,18558,18641,18709,18782,18847,18904,18943,18969,18988,18993,18994,18994
0,0,0,0,10,50,121,264,456,718,1033,1420,1861,2355,2915,3545,4198,4879,5598,6367,7146,7966,8735,9526,10316,11071,11778,12426,13023,13601,14121,14582,14997,15396,15767,16129,16483,16778,17064,17290,17513,17699,17853,17984,18096,18187,18258,18331,18396,18446,18499,18550,18605,18651,18697,18750,18788,18827,18864,18893,18921,18946,18964,18981,18990,18993,18994
0,0,0,0,10,43,125,262,445,679,956,1321,1707,2124,2585,3092,3618,4143,4685,5239,5789,6327,6859,7387,7936,8486,9037,9578,10135,10664,11158,11620,12053,12446,12809,13149,13475,13796,14107,14381,14653,14888,15096,15299,15493,15678,15861,16044,16222,16402,16570,16740,16899,17060,17229,17383,17545,17694,17826,17952,18066,18172,18276,18365,18471,18553,18628
0,0,0,0,10,45,127,269,455,692,989,1314,1660,2037,2483,2956,3482,4021,4604,5184,5795,6423,7041,7696,8345,9022,9696,10368,11015,11672,12321,12935,13547,14107,14631,15086,15483,15850,16208,16507,16794,17070,17335,17592,17826,18012,18199,18340,18453,18544,18630,18702,18765,18820,18868,18915,18946,18972,18983,18987,18993,18994,18994,18994,18994,18994,18994
0,0,0,0,10,38,111,249,423,652,958,1288,1658,2108,2556,3041,3553,4043,4601,5138,5708,6289,6960,7593,8272,8960,9681,10363,11028,11680,12312,12949,13564,14135,14687,15220,15703,16136,16511,16836,17133,17375,17588,17765,17901,18023,18141,18240,18318,18402,18477,18539,18614,18666,18718,18762,18802,18834,18869,18896,18922,18939,18960,18981,18990,18994,18994
0,0,0,0,10,47,118,247,428,654,911,1229,1574,1960,2415,2910,3416,3975,4553,5175,5841,6518,7194,7856,8518,9166,9796,10407,10985,11520,12104,12641,13193,13712,14175,14655,15084,15457,15792,16082,16331,16546,16721,16879,17033,17166,17295,17427,17534,17634,17735,17831,17932,18022,18111,18194,18273,18351,18426,18497,18560,18624,18685,18737,18785,18818,18848
0,0,0,0,10,45,122,242,413,633,895,1209,1562,1961,2369,2796,3251,3704,4176,4607,5077,5530,5979,6451,6893,7327,7774,8202,8634,9089,9558,10022,10467,10907,11306,11688,12066,12418,12762,13086,13376,13628,13880,14120,14351,14570,14776,14984,15174,15377,15564,15733,15913,16083,16248,16402,16552,16690,16828,16958,17084,17202,17322,17432,17542,17652,17756
0,0,0,0,10,40,111,246,426,646,948,1311,1701,2153,2632,3172,3750,4352,4979,5623,6297,7005,7735,8485,9262,10091,10900,11677,12383,13058,13742,14356,14889,15376,15810,16227,16609,16949,17257,17498,17688,17846,17994,18118,18214,18309,18401,18481,18557,18627,18698,18766,18824,18869,18902,18923,18941,18958,18973,18983,18989,18994,18994,18994,18994,18994,18994
0,0,0,0,10,47,127,255,452,695,994,1329,1720,2155,2617,3103,3653,4256,4874,5472,6091,6743,7370,7991,8600,9209,9841,10456,10999,11528,11980,12428,12830,13213,13583,13924,14248,14554,14844,15140,15418,15670,15930,16158,16368,16565,16747,16911,17062,17218,17367,17524,17674,17812,17960,18077,18195,18312,18421,18510,18600,18673,18730,18771,18812,18850,18888
0,0,0,0,10,47,141,277,471,727,1024,1368,1762,2215,2704,3219,3765,4310,4893,5443,5994,6586,7207,7830,8440,9085,9726,10370,11029,11651,12272,12859,13391,13875,14346,14794,15222,15633,16018,16383,16748,17077,17366,17622,17831,18041,18230,18383,18522,18632,18731,18813,18876,18918,18959,18984,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994
0,0,0,0,10,53,138,272,466,702,1010,1342,1737,2115,2561,3039,3574,4145,4721,5314,5909,6502,7098,7700,8298,8870,9411,9954,10499,11017,11513,11975,12422,12844,13275,13699,14120,14479,14817,15162,15478,15784,16068,16353,16589,16818,17029,17217,17386,17545,17679,17808,17927,18025,18122,18219,18304,18376,18445,18505,18564,18613,18671,18712,18756,18799,18844
0,0,0,0,10,48,138,267,452,673,947,1265,1627,2063,2547,3069,3612,4165,4762,5371,6029,6672,7290,7936,8575,9192,9826,10403,10992,11556,12138,12705,13302,13905,14510,15133,15739,16297,16814,17246,17620,17960,18245,18443,18578,18687,18773,18855,18913,18953,18979,18991,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994
0,0,0,0,10,40,123,268,451,685,983,1293,1621,1982,2393,2836,3306,3793,4281,4796,5330,5876,6414,6959,7515,8070,8631,9193,9738,10323,10870,11434,11992,12511,12985,13445,13868,14210,14546,14838,15106,15372,15626,15854,16076,16285,16481,16667,16859,17031,17184,17330,17468,17589,17715,17821,17918,18005,18088,18168,18243,18315,18383,18445,18500,18559,18606
0,0,0,0,10,43,128,258,450,676,939,1243,1596,1997,2405,2846,3302,3768,4287,4793,5329,5923,6515,7149,7785,8423,9062,9680,10308,10945,11553,12151,12692,13184,13611,14005,14382,14723,15031,15325,15591,15847,16076,16274,16473,16654,16819,16989,17141,17288,17416,17539,17638,17739,17850,17943,18040,18117,18208,18300,18380,18446,18511,18568,18618,18670,18715
0,0,0,0,10,42,129,274,461,694,978,1297,1657,2063,2508,2977,3473,4009,4516,5099,5671,6240,6807,7403,7970,8557,9147,9723,10228,10730,11207,11656,12052,12424,12776,13109,13436,13774,14056,14360,14634,14904,15154,15390,15635,15866,16089,16316,16537,16751,16955,17160,17357,17542,17715,17892,18045,18200,18330,18455,18563,18655,18747,18826,18893,18933,18967
0,0,0,0,10,50,127,268,469,711,1018,1380,1792,2266,2796,3372,4021,4674,5316,6051,6738,7478,8160,8803,9432,10036,10636,11186,11673,12127,12545,12960,13336,13712,14071,14411,14741,15043,15332,15625,15893,16113,16330,16532,16730,16918,17115,17304,17487,17649,17816,17960,18083,18205,18309,18411,18503,18575,18638,18696,18745,18782,18824,18860,18892,18918,18942
0,0,0,0,10,41,114,240,433,683,1005,1347,1738,2150,2578,3069,3615,4181,4805,5442,6071,6698,7297,7920,8548,9142,9704,10244,10750,11219,11697,12165,12599,13032,13484,13869,14236,14574,14921,15244,15593,15920,16214,16490,16741,16979,17193,17365,17522,17664,17813,17938,18068,18188,18286,18396,18493,18584,18659,18724,18790,18846,18881,18915,18937,18961,18974
0,0,0,0,10,42,123,260,446,686,987,1352,1742,2176,2651,3175,3707,4254,4833,5428,6004,6579,7161,7769,8371,9011,9603,10158,10740,11248,11778,12258,12709,13117,13498,13895,14271,14630,14981,15313,15606,15873,16116,16349,16548,16727,16895,17052,17187,17322,17456,17572,17697,17820,17944,18038,18126,18215,18291,18366,18432,18490,18555,18615,18664,18714,18754
0,0,0,0,10,35,107,219,391,619,870,1150,1464,1792,2144,2510,2913,3322,3770,4222,4712,5207,5727,6276,6855,7447,8059,8659,9265,9884,10511,11115,11720,12306,12839,13353,13823,14269,14678,15059,15407,15745,16074,16393,16667,16925,17175,17399,17604,17792,17963,18108,18241,18351,18453,18529,18596,18656,18706,18745,18784,18824,18859,18890,18920,18946,18965
0,0,0,0,10,41,114,249,439,695,989,1384,1788,2253,2733,3237,3773,4284,4814,5374,5943,6541,7126,7707,8293,8833,9387,9953,10505,11055,11643,12167,12738,13270,13776,14263,14709,15131,15505,15876,16215,16565,16864,17123,17345,17568,17752,17944,18116,18288,18442,18589,18689,18780,18850,18910,18951,18978,18985,18991,18994,18994,18994,18994,18994,18994,18994
0,0,0,0,10,37,108,230,396,608,888,1217,1592,1993,2447,2950,3503,4088,4670,5288,5883,6511,7124,7717,8290,8859,9420,9925,10378,10828,11273,11662,12055,12440,12821,13182,13550,13889,14216,14560,14894,15207,15510,15806,16089,16360,16609,16837,17051,17249,17437,17613,17775,17945,18107,18256,18386,18528,18636,18712,18795,18848,18894,18920,18946,18965,18980
0,0,0,0,10,39,111,240,435,702,1004,1361,1784,2249,2767,3339,3941,4576,5262,5952,6615,7288,7939,8605,9221,9811,10342,10844,11289,11680,12052,12403,12744,13070,13347,13603,13860,14113,14368,14616,14843,15055,15280,15470,15651,15825,15992,16139,16270,16408,16548,16681,16812,16939,17065,17193,17308,17421,17532,17647,17755,17870,17967,18062,18165,18262,18361
0,0,0,0,10,38,113,234,413,652,936,1251,1591,2014,2490,2981,3534,4122,4762,5409,6067,6734,7384,8069,8764,9479,10177,10912,11657,12388,13105,13766,14442,15072,15615,16108,16560,16926,17254,17528,17765,17938,18071,18186,18293,18397,18488,18576,18647,18708,18754,18788,18819,18847,18880,18906,18929,18946,18963,18978,18988,18994,18994,18994,18994,18994,18994
0,0,0,0,10,40,111,238,429,669,980,1356,1776,2237,2726,3254,3774,4318,4897,5508,6116,6720,7373,8007,8627,9254,9858,10430,10957,11409,11799,12187,12546,12894,13236,13579,13888,14184,14457,14699,14935,15151,15350,15521,15681,15842,15994,16123,16254,16369,16492,16625,16750,16871,16984,17085,17199,17316,17425,17534,17629,17740,17828,17931,18027,18124,18210
0,0,0,0,10,46,126,258,415,609,853,1129,1454,1847,2235,2678,3143,3628,4086,4571,5023,5497,5961,6450,6975,7496,8041,8601,9130,9653,10172,10651,11126,11632,12130,12593,13076,13537,14012,14499,14965,15452,15900,16284,16601,16896,17161,17427,17660,17859,18014,18157,18278,18394,18497,18600,18686,18758,18833,18893,18930,18959,18978,18990,18994,18994,18994
0,0,0,0,10,32,90,205,377,598,878,1210,1576,1986,2436,2901,3390,3915,4488,5064,5721,6375,7034,7731,8444,9165,9888,10621,11380,12116,12809,13519,14220,14863,15461,16042,16560,17003,17376,17678,17913,18103,18266,18400,18520,18613,18703,18774,18827,18862,18885,18908,18936,18957,18971,18984,18992,18993,18994,18994,18994,18994,18994,18994,18994,18994,18994
0,0,0,0,10,48,128,261,430,660,928,1229,1593,2001,2424,2873,3380,3898,4435,5018,5667,6287,6921,7537,8138,8696,9251,9778,10319,10831,11318,11789,12262,12706,13155,13584,14009,14418,14798,15166,15476,15795,16102,16381,16666,16950,17197,17409,17598,17769,17944,18098,18237,18372,18492,18610,18706,18789,18847,18901,18941,18965,18985,18992,18994,18994,18994
0,0,0,0,10,40,110,228,394,609,873,1164,1510,1891,2335,2793,3267,3746,4269,4783,5333,5908,6481,7052,7611,8205,8838,9435,10003,10584,11178,11738,12323,12905,13451,13974,14466,14895,15291,15636,15941,16184,16390,16611,16812,17001,17167,17341,17499,17647,17794,17919,18037,18149,18255,18369,18465,18557,18625,18697,18758,18815,18857,18899,18928,18950,18965
0,0,0,0,10,52,135,286,494,750,1081,1461,1887,2379,2927,3502,4110,4779,5459,6172,6891,7602,8309,8999,9698,10384,11071,11705,12320,12920,13498,13988,14467,14913,15317,15674,15995,16276,16526,16753,16981,17207,17399,17578,17742,17884,18024,18133,18240,18352,18479,18594,18702,18786,18852,18909,18951,18978,18987,18992,18993,18993,18993,18993,18993,18993,18993
0,0,0,0,10,50,128,256,417,606,847,1116,1435,1760,2162,2562,2996,3465,3937,4397,4886,5395,5935,6504,7096,7677,8245,8779,9297,9797,10295,10773,11235,11662,12079,12478,12872,13264,13650,14037,14414,14791,15120,15427,15734,16048,16336,16600,16851,17089,17308,17516,17724,17905,18070,18229,18363,18493,18607,18683,18742,18793,18824,18856,18882,18914,18933
0,0,0,0,10,47,129,264,465,739,1054,1430,1880,2379,2929,3501,4109,4754,5382,6049,6673,7262,7866,8454,9029,9603,10115,10651,11172,11666,12157,12606,13030,13424,13818,14219,14598,14970,15329,15670,15990,16279,16541,16799,17038,17257,17460,17633,17786,17923,18050,18161,18282,18382,18485,18576,18653,18726,18793,18849,18896,18928,18954,18977,18990,18994,18994
