0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
14023,13970,13850,13650,13378,13044,12650,12197,11698,11157,10555,9935,9308,8624,7952,7292,6651,5999,5338,4685,4056,3515,3042,2630,2270,1975,1706,1514,1334,1179,1035,913,804,722,645,572,501,438,372,312,258,208,158,117,82,49,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13967,13840,13653,13394,13071,12694,12248,11729,11186,10597,9956,9293,8667,8050,7414,6765,6114,5470,4868,4300,3750,3234,2776,2361,1993,1664,1394,1159,959,802,663,558,480,424,369,320,276,236,196,159,126,100,74,54,36,22,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13974,13850,13663,13409,13091,12708,12286,11853,11373,10881,10386,9871,9310,8752,8190,7628,7044,6498,5960,5443,4950,4513,4093,3696,3339,3006,2689,2415,2168,1934,1764,1625,1495,1367,1242,1128,1023,923,834,747,666,590,520,457,393,336,281,234,187,146,117,85,60,38,20,7,1,0,0,0,0,0,0,0,0,0,0,0,0
14023,13974,13844,13638,13364,13027,12649,12212,11729,11226,10721,10181,9641,9056,8447,7858,7295,6729,6172,5642,5124,4662,4199,3762,3368,3029,2730,2453,2192,1940,1739,1568,1438,1307,1182,1063,953,852,761,677,608,543,481,424,372,323,274,230,185,146,111,80,55,34,20,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13970,13835,13633,13362,13038,12657,12246,11780,11275,10715,10120,9502,8888,8295,7722,7192,6675,6174,5694,5227,4822,4445,4075,3717,3366,3025,2738,2461,2211,1975,1765,1575,1392,1224,1059,911,772,648,538,436,339,269,210,163,124,91,63,39,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13971,13845,13640,13372,13036,12660,12248,11814,11349,10859,10329,9770,9184,8575,7981,7403,6865,6399,5975,5564,5175,4794,4450,4122,3814,3503,3204,2929,2653,2391,2156,1946,1755,1573,1409,1248,1095,953,834,736,644,559,485,421,365,303,249,204,156,118,83,52,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13985,13870,13695,13477,13197,12881,12529,12133,11688,11214,10709,10175,9609,9033,8461,7926,7405,6922,6440,5973,5525,5085,4654,4226,3809,3404,3068,2755,2465,2203,1968,1763,1563,1391,1228,1080,938,818,705,608,513,426,348,279,218,161,112,72,44,23,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13964,13822,13612,13321,12962,12539,12066,11540,10970,10372,9751,9135,8561,8013,7464,6930,6418,5947,5491,5043,4602,4209,3831,3456,3096,2752,2417,2103,1806,1532,1304,1106,930,776,636,539,452,375,315,264,219,178,139,102,71,43,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13964,13822,13618,13352,13020,12622,12148,11634,11060,10451,9778,9079,8368,7636,6874,6145,5467,4859,4297,3776,3305,2925,2587,2281,1995,1736,1487,1263,1065,898,759,630,522,432,347,279,225,180,144,111,83,56,36,21,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13967,13813,13599,13303,12931,12485,11959,11378,10742,10057,9392,8696,8045,7401,6736,6108,5477,4871,4302,3730,3189,2689,2255,1913,1607,1328,1075,883,746,632,518,426,339,266,200,137,80,30,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13971,13841,13641,13386,13088,12746,12349,11911,11437,10916,10387,9827,9241,8632,8030,7454,6881,6302,5728,5202,4688,4256,3920,3599,3299,3022,2767,2534,2311,2091,1876,1670,1472,1292,1115,953,805,667,549,429,323,225,133,63,31,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13961,13833,13644,13379,13070,12722,12352,11956,11522,11054,10551,10023,9475,8910,8335,7755,7222,6690,6164,5618,5078,4564,4061,3590,3122,2663,2230,1833,1458,1136,892,714,566,440,336,251,191,138,95,56,29,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13967,13846,13657,13409,13096,12746,12363,11948,11497,11005,10477,9915,9347,8766,8190,7632,7141,6685,6232,5817,5392,5010,4633,4282,3961,3648,3349,3059,2776,2497,2231,1973,1735,1530,1339,1153,977,809,653,499,366,249,153,59,34,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
